data_source,area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
ESD,Snohomish County,23,Construction,Mar Employment,2018,23162,0.05507219969935773,1209,"Snohomish County<br>2018: 23.2k, 5.5%"
ESD,Snohomish County,23,Construction,Mar Employment,2019,23817,0.02827907779984451,655,"Snohomish County<br>2019: 23.8k, 2.8%"
ESD,Snohomish County,23,Construction,Mar Employment,2020,23774,-0.00180543309400849,-43,"Snohomish County<br>2020: 23.8k, -0.2%"
ESD,Snohomish County,23,Construction,Mar Employment,2021,23777,1.2618827290311607e-4,3,"Snohomish County<br>2021: 23.8k, 0.0%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2002,14825,NA,NA,NA
ESD,Snohomish County,23,Construction,Average Annual Employment,2003,15040,0.01450252951096131,215,"Snohomish County<br>2003: 15.0k, 1.5%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2004,15749,0.04714095744680846,709,"Snohomish County<br>2004: 15.7k, 4.7%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2005,17666,0.12172201409613304,1917,"Snohomish County<br>2005: 17.7k, 12.2%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2006,19650,0.1123061247594248,1984,"Snohomish County<br>2006: 19.6k, 11.2%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2007,22652.333333333332,0.15279050042408815,3002.333333333332,"Snohomish County<br>2007: 22.7k, 15.3%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2008,20331.166666666668,-0.1024692084700618,-2321.166666666664,"Snohomish County<br>2008: 20.3k, -10.2%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2009,16062,-0.2099813914597457,-4269.166666666668,"Snohomish County<br>2009: 16.1k, -21.0%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2010,14321,-0.10839247914331962,-1741,"Snohomish County<br>2010: 14.3k, -10.8%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2011,13661,-0.04608616716709723,-660,"Snohomish County<br>2011: 13.7k, -4.6%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2012,13969,0.02254593367981838,308,"Snohomish County<br>2012: 14.0k, 2.3%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2013,15846,0.13436895983964492,1877,"Snohomish County<br>2013: 15.8k, 13.4%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2014,17233,0.08752997601918455,1387,"Snohomish County<br>2014: 17.2k, 8.8%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2015,19325,0.121394997969013,2092,"Snohomish County<br>2015: 19.3k, 12.1%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2016,21217,0.09790426908150064,1892,"Snohomish County<br>2016: 21.2k, 9.8%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2017,22442,0.05773672055427248,1225,"Snohomish County<br>2017: 22.4k, 5.8%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2018,23893,0.0646555565457625,1451,"Snohomish County<br>2018: 23.9k, 6.5%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2019,24058,0.00690578830619847,165,"Snohomish County<br>2019: 24.1k, 0.7%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2020,23140,-0.03815778535206582,-918,"Snohomish County<br>2020: 23.1k, -3.8%"
ESD,Snohomish County,23,Construction,Average Annual Employment,2021,24559,0.06132238547968893,1419,"Snohomish County<br>2021: 24.6k, 6.1%"
PSRC,Snohomish County,23,Construction,Mar Employment,2000,14696,NA,NA,NA
PSRC,Snohomish County,23,Construction,Mar Employment,2001,14499,-0.01340500816548717,-197,"Snohomish County<br>2001: 14.5k, -1.3%"
PSRC,Snohomish County,23,Construction,Mar Employment,2002,13916,-0.04020966963238848,-583,"Snohomish County<br>2002: 13.9k, -4.0%"
PSRC,Snohomish County,23,Construction,Mar Employment,2003,14182,0.0191146881287727,266,"Snohomish County<br>2003: 14.2k, 1.9%"
PSRC,Snohomish County,23,Construction,Mar Employment,2004,14933,0.05295444930193205,751,"Snohomish County<br>2004: 14.9k, 5.3%"
PSRC,Snohomish County,23,Construction,Mar Employment,2005,17408,0.16574030670327455,2475,"Snohomish County<br>2005: 17.4k, 16.6%"
PSRC,Snohomish County,23,Construction,Mar Employment,2006,18956,0.08892463235294112,1548,"Snohomish County<br>2006: 19.0k, 8.9%"
PSRC,Snohomish County,23,Construction,Mar Employment,2007,21849,0.1526165857775903,2893,"Snohomish County<br>2007: 21.8k, 15.3%"
PSRC,Snohomish County,23,Construction,Mar Employment,2008,20635,-0.05556318366973312,-1214,"Snohomish County<br>2008: 20.6k, -5.6%"
PSRC,Snohomish County,23,Construction,Mar Employment,2009,16131,-0.2182699297310395,-4504,"Snohomish County<br>2009: 16.1k, -21.8%"
PSRC,Snohomish County,23,Construction,Mar Employment,2010,13810,-0.1438844460975761,-2321,"Snohomish County<br>2010: 13.8k, -14.4%"
PSRC,Snohomish County,23,Construction,Mar Employment,2011,12982,-0.05995655322230264,-828,"Snohomish County<br>2011: 13.0k, -6.0%"
PSRC,Snohomish County,23,Construction,Mar Employment,2012,12983,7.702973347711861e-5,1,"Snohomish County<br>2012: 13.0k, 0.0%"
PSRC,Snohomish County,23,Construction,Mar Employment,2013,14690,0.13147962720480622,1707,"Snohomish County<br>2013: 14.7k, 13.1%"
PSRC,Snohomish County,23,Construction,Mar Employment,2014,16279,0.10816882232811433,1589,"Snohomish County<br>2014: 16.3k, 10.8%"
PSRC,Snohomish County,23,Construction,Mar Employment,2015,18380,0.12906198169420735,2101,"Snohomish County<br>2015: 18.4k, 12.9%"
PSRC,Snohomish County,23,Construction,Mar Employment,2016,20184,0.09815016322089232,1804,"Snohomish County<br>2016: 20.2k, 9.8%"
PSRC,Snohomish County,23,Construction,Mar Employment,2017,21921,0.08605826397146243,1737,"Snohomish County<br>2017: 21.9k, 8.6%"
PSRC,Snohomish County,23,Construction,Mar Employment,2018,23173,0.05711418274713753,1252,"Snohomish County<br>2018: 23.2k, 5.7%"
PSRC,Snohomish County,23,Construction,Mar Employment,2019,23835,0.02856772968540966,662,"Snohomish County<br>2019: 23.8k, 2.9%"
PSRC,Snohomish County,23,Construction,Mar Employment,2020,23816,-7.971470526536573e-4,-19,"Snohomish County<br>2020: 23.8k, -0.1%"
PSRC,Snohomish County,23,Construction,Mar Employment,2021,23843,0.00113369163587506,27,"Snohomish County<br>2021: 23.8k, 0.1%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2002,46345,NA,NA,NA
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2003,43837,-0.05411587010464991,-2508,"Snohomish County<br>2003: 43.8k, -5.4%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2004,40854,-0.06804753974952671,-2983,"Snohomish County<br>2004: 40.9k, -6.8%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2005,43510,0.065011993929603,2656,"Snohomish County<br>2005: 43.5k, 6.5%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2006,46797,0.07554585152838422,3287,"Snohomish County<br>2006: 46.8k, 7.6%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2007,51715,0.105092206765391,4918,"Snohomish County<br>2007: 51.7k, 10.5%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2008,55566,0.0744658222952721,3851,"Snohomish County<br>2008: 55.6k, 7.4%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2009,53201,-0.04256199834431129,-2365,"Snohomish County<br>2009: 53.2k, -4.3%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2010,51327,-0.03522490178756043,-1874,"Snohomish County<br>2010: 51.3k, -3.5%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2011,55369,0.0787499756463459,4042,"Snohomish County<br>2011: 55.4k, 7.9%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2012,62355,0.12617168451660676,6986,"Snohomish County<br>2012: 62.4k, 12.6%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2013,65124,0.04440702429636767,2769,"Snohomish County<br>2013: 65.1k, 4.4%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2014,62986,-0.03282967876666054,-2138,"Snohomish County<br>2014: 63.0k, -3.3%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2015,63348,0.00574730892579311,362,"Snohomish County<br>2015: 63.3k, 0.6%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2016,63564,0.00340973669255539,216,"Snohomish County<br>2016: 63.6k, 0.3%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2017,60304,-0.051286891951419,-3260,"Snohomish County<br>2017: 60.3k, -5.1%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2018,57877,-0.04024608649509154,-2427,"Snohomish County<br>2018: 57.9k, -4.0%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2019,60383,0.04329871969867138,2506,"Snohomish County<br>2019: 60.4k, 4.3%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2020,61871,0.02464269744795721,1488,"Snohomish County<br>2020: 61.9k, 2.5%"
ESD,Snohomish County,31-33,Manufacturing,Mar Employment,2021,50539,-0.18315527468442405,-11332,"Snohomish County<br>2021: 50.5k, -18.3%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2002,45156,NA,NA,NA
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2003,42625,-0.0560501373017982,-2531,"Snohomish County<br>2003: 42.6k, -5.6%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2004,41312,-0.03080351906158363,-1313,"Snohomish County<br>2004: 41.3k, -3.1%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2005,43983,0.06465433772269558,2671,"Snohomish County<br>2005: 44.0k, 6.5%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2006,47897,0.08898892754018606,3914,"Snohomish County<br>2006: 47.9k, 8.9%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2007,53459.666666666664,0.11613810189921424,5562.666666666664,"Snohomish County<br>2007: 53.5k, 11.6%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2008,54952.833333333336,0.02793071412092618,1493.1666666666715,"Snohomish County<br>2008: 55.0k, 2.8%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2009,52455,-0.04545413187673064,-2497.833333333336,"Snohomish County<br>2009: 52.5k, -4.5%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2010,52284,-0.00325993708893335,-171,"Snohomish County<br>2010: 52.3k, -0.3%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2011,57953,0.10842705225307923,5669,"Snohomish County<br>2011: 58.0k, 10.8%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2012,63690,0.09899401238935002,5737,"Snohomish County<br>2012: 63.7k, 9.9%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2013,64441,0.01179149002983193,751,"Snohomish County<br>2013: 64.4k, 1.2%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2014,63114,-0.02059247994289348,-1327,"Snohomish County<br>2014: 63.1k, -2.1%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2015,63579,0.00736762049624495,465,"Snohomish County<br>2015: 63.6k, 0.7%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2016,63033,-0.00858774123531358,-546,"Snohomish County<br>2016: 63.0k, -0.9%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2017,58699,-0.06875763488966102,-4334,"Snohomish County<br>2017: 58.7k, -6.9%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2018,58500,-0.00339017700471899,-199,"Snohomish County<br>2018: 58.5k, -0.3%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2019,60607,0.03601709401709407,2107,"Snohomish County<br>2019: 60.6k, 3.6%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2020,56838,-0.06218753609319061,-3769,"Snohomish County<br>2020: 56.8k, -6.2%"
ESD,Snohomish County,31-33,Manufacturing,Average Annual Employment,2021,49928,-0.12157359513001864,-6910,"Snohomish County<br>2021: 49.9k, -12.2%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2000,53454,NA,NA,NA
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2001,51694,-0.03292550604257871,-1760,"Snohomish County<br>2001: 51.7k, -3.3%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2002,46342,-0.10353232483460362,-5352,"Snohomish County<br>2002: 46.3k, -10.4%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2003,43838,-0.05403305856458507,-2504,"Snohomish County<br>2003: 43.8k, -5.4%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2004,40803,-0.06923217300059314,-3035,"Snohomish County<br>2004: 40.8k, -6.9%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2005,44120,0.08129304217827116,3317,"Snohomish County<br>2005: 44.1k, 8.1%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2006,46782,0.06033544877606522,2662,"Snohomish County<br>2006: 46.8k, 6.0%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2007,51696,0.10504040015390537,4914,"Snohomish County<br>2007: 51.7k, 10.5%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2008,55569,0.07491875580315699,3873,"Snohomish County<br>2008: 55.6k, 7.5%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2009,53201,-0.04261368748762795,-2368,"Snohomish County<br>2009: 53.2k, -4.3%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2010,51327,-0.03522490178756043,-1874,"Snohomish County<br>2010: 51.3k, -3.5%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2011,55385,0.07906170241783084,4058,"Snohomish County<br>2011: 55.4k, 7.9%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2012,62355,0.125846348289248,6970,"Snohomish County<br>2012: 62.4k, 12.6%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2013,65126,0.04443909870900486,2771,"Snohomish County<br>2013: 65.1k, 4.4%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2014,62982,-0.03292079968061912,-2144,"Snohomish County<br>2014: 63.0k, -3.3%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2015,63348,0.00581118414785186,366,"Snohomish County<br>2015: 63.3k, 0.6%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2016,63563,0.00339395087453442,215,"Snohomish County<br>2016: 63.6k, 0.3%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2017,60305,-0.05125623397259415,-3258,"Snohomish County<br>2017: 60.3k, -5.1%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2018,57878,-0.04024541911947599,-2427,"Snohomish County<br>2018: 57.9k, -4.0%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2019,60383,0.04328069387331967,2505,"Snohomish County<br>2019: 60.4k, 4.3%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2020,61871,0.02464269744795721,1488,"Snohomish County<br>2020: 61.9k, 2.5%"
PSRC,Snohomish County,31-33,Manufacturing,Mar Employment,2021,50346,-0.1862746682613825,-11525,"Snohomish County<br>2021: 50.3k, -18.6%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2002,31205,NA,NA,NA
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2003,31408,0.00650536772953058,203,"Snohomish County<br>2003: 31.4k, 0.7%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2004,31929,0.01658813041263362,521,"Snohomish County<br>2004: 31.9k, 1.7%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2005,33160,0.03855429233612084,1231,"Snohomish County<br>2005: 33.2k, 3.9%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2006,35348,0.0659831121833534,2188,"Snohomish County<br>2006: 35.3k, 6.6%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2007,38686,0.09443249971709866,3338,"Snohomish County<br>2007: 38.7k, 9.4%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2008,39880,0.03086387840562476,1194,"Snohomish County<br>2008: 39.9k, 3.1%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2009,37671,-0.05539117352056166,-2209,"Snohomish County<br>2009: 37.7k, -5.5%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2010,36731,-0.024952881526904,-940,"Snohomish County<br>2010: 36.7k, -2.5%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2011,36882,0.0041109689363207904,151,"Snohomish County<br>2011: 36.9k, 0.4%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2012,38087,0.03267176400412119,1205,"Snohomish County<br>2012: 38.1k, 3.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2013,38866,0.020453172998661,779,"Snohomish County<br>2013: 38.9k, 2.0%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2014,40152,0.03308804610713745,1286,"Snohomish County<br>2014: 40.2k, 3.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2015,41896,0.04343494720063767,1744,"Snohomish County<br>2015: 41.9k, 4.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2016,42440,0.0129845331296543,544,"Snohomish County<br>2016: 42.4k, 1.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2017,42857,0.0098256361922715,417,"Snohomish County<br>2017: 42.9k, 1.0%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2018,42587,-0.00630002100006998,-270,"Snohomish County<br>2018: 42.6k, -0.6%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2019,42993,0.00953342569328663,406,"Snohomish County<br>2019: 43.0k, 1.0%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2020,43790,0.01853790151885181,797,"Snohomish County<br>2020: 43.8k, 1.9%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2021,42392,-0.03192509705412194,-1398,"Snohomish County<br>2021: 42.4k, -3.2%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2002,32139,NA,NA,NA
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2003,32235,0.00298702510967974,96,"Snohomish County<br>2003: 32.2k, 0.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2004,32954,0.02230494803784699,719,"Snohomish County<br>2004: 33.0k, 2.2%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2005,34594,0.04976634096012633,1640,"Snohomish County<br>2005: 34.6k, 5.0%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2006,36590,0.05769786668208354,1996,"Snohomish County<br>2006: 36.6k, 5.8%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2007,39581.416666666664,0.0817550332513437,2991.416666666664,"Snohomish County<br>2007: 39.6k, 8.2%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2008,40223.5,0.01622183811005584,642.0833333333358,"Snohomish County<br>2008: 40.2k, 1.6%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2009,38045,-0.05415988166121799,-2178.5,"Snohomish County<br>2009: 38.0k, -5.4%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2010,37879,-0.00436325404126691,-166,"Snohomish County<br>2010: 37.9k, -0.4%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2011,38114,0.00620396525779454,235,"Snohomish County<br>2011: 38.1k, 0.6%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2012,39359,0.03266516240751427,1245,"Snohomish County<br>2012: 39.4k, 3.3%"
ESD,Snohomish County,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2013,40301,0.02393353489672001,942,"Snohomish County<br>2013: 40.3k, 2.4%"
