yearm,var_code,area_code,var_stub,data_survey,seas,measure,value,area_label,data_survey_label,data_survey_type,data_survey_type_label,hover_label
Jan 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,150653,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2016</b>, United States, <b>CPS SA</b><br>150 653.0"
Jan 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,525,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2016</b>, United States, <b>CPS SA</b><br>525.0"
Feb 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,150939,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2016</b>, United States, <b>CPS SA</b><br>150 939.0"
Feb 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,286,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2016</b>, United States, <b>CPS SA</b><br>286.0"
Mar 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151218,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2016</b>, United States, <b>CPS SA</b><br>151 218.0"
Mar 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,279,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2016</b>, United States, <b>CPS SA</b><br>279.0"
Apr 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151074,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2016</b>, United States, <b>CPS SA</b><br>151 074.0"
Apr 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,-144,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2016</b>, United States, <b>CPS SA</b><br>-144.0"
May 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151132,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2016</b>, United States, <b>CPS SA</b><br>151 132.0"
May 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,58,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2016</b>, United States, <b>CPS SA</b><br>58.0"
Jun 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151223,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2016</b>, United States, <b>CPS SA</b><br>151 223.0"
Jun 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,91,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2016</b>, United States, <b>CPS SA</b><br>91.0"
Jul 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151554,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2016</b>, United States, <b>CPS SA</b><br>151 554.0"
Jul 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,331,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2016</b>, United States, <b>CPS SA</b><br>331.0"
Aug 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151779,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2016</b>, United States, <b>CPS SA</b><br>151 779.0"
Aug 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,225,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2016</b>, United States, <b>CPS SA</b><br>225.0"
Sep 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151761,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2016</b>, United States, <b>CPS SA</b><br>151 761.0"
Sep 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,-18,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2016</b>, United States, <b>CPS SA</b><br>-18.0"
Oct 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151793,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2016</b>, United States, <b>CPS SA</b><br>151 793.0"
Oct 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,32,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2016</b>, United States, <b>CPS SA</b><br>32.0"
Nov 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,151954,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2016</b>, United States, <b>CPS SA</b><br>151 954.0"
Nov 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,161,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2016</b>, United States, <b>CPS SA</b><br>161.0"
Dec 2016,US_N_CPS_SA,US,N,CPS,SA,lvl,152157,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2016</b>, United States, <b>CPS SA</b><br>152 157.0"
Dec 2016,US_N_CPS_SA,US,N,CPS,SA,dmm,203,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2016</b>, United States, <b>CPS SA</b><br>203.0"
Jan 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,152152,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2017</b>, United States, <b>CPS SA</b><br>152 152.0"
Jan 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,-5,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2017</b>, United States, <b>CPS SA</b><br>-5.0"
Feb 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,152480,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2017</b>, United States, <b>CPS SA</b><br>152 480.0"
Feb 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,328,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2017</b>, United States, <b>CPS SA</b><br>328.0"
Mar 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153065,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2017</b>, United States, <b>CPS SA</b><br>153 065.0"
Mar 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,585,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2017</b>, United States, <b>CPS SA</b><br>585.0"
Apr 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153255,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2017</b>, United States, <b>CPS SA</b><br>153 255.0"
Apr 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,190,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2017</b>, United States, <b>CPS SA</b><br>190.0"
May 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153069,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2017</b>, United States, <b>CPS SA</b><br>153 069.0"
May 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,-186,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2017</b>, United States, <b>CPS SA</b><br>-186.0"
Jun 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153318,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2017</b>, United States, <b>CPS SA</b><br>153 318.0"
Jun 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,249,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2017</b>, United States, <b>CPS SA</b><br>249.0"
Jul 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153569,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2017</b>, United States, <b>CPS SA</b><br>153 569.0"
Jul 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,251,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2017</b>, United States, <b>CPS SA</b><br>251.0"
Aug 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153503,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2017</b>, United States, <b>CPS SA</b><br>153 503.0"
Aug 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,-66,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2017</b>, United States, <b>CPS SA</b><br>-66.0"
Sep 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,154286,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2017</b>, United States, <b>CPS SA</b><br>154 286.0"
Sep 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,783,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2017</b>, United States, <b>CPS SA</b><br>783.0"
Oct 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153609,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2017</b>, United States, <b>CPS SA</b><br>153 609.0"
Oct 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,-677,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2017</b>, United States, <b>CPS SA</b><br>-677.0"
Nov 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153805,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2017</b>, United States, <b>CPS SA</b><br>153 805.0"
Nov 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,196,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2017</b>, United States, <b>CPS SA</b><br>196.0"
Dec 2017,US_N_CPS_SA,US,N,CPS,SA,lvl,153904,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2017</b>, United States, <b>CPS SA</b><br>153 904.0"
Dec 2017,US_N_CPS_SA,US,N,CPS,SA,dmm,99,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2017</b>, United States, <b>CPS SA</b><br>99.0"
Jan 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,154493,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2018</b>, United States, <b>CPS SA</b><br>154 493.0"
Jan 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,589,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2018</b>, United States, <b>CPS SA</b><br>589.0"
Feb 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155259,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2018</b>, United States, <b>CPS SA</b><br>155 259.0"
Feb 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,766,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2018</b>, United States, <b>CPS SA</b><br>766.0"
Mar 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155303,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2018</b>, United States, <b>CPS SA</b><br>155 303.0"
Mar 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,44,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2018</b>, United States, <b>CPS SA</b><br>44.0"
Apr 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155362,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2018</b>, United States, <b>CPS SA</b><br>155 362.0"
Apr 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,59,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2018</b>, United States, <b>CPS SA</b><br>59.0"
May 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155694,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2018</b>, United States, <b>CPS SA</b><br>155 694.0"
May 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,332,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2018</b>, United States, <b>CPS SA</b><br>332.0"
Jun 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155734,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2018</b>, United States, <b>CPS SA</b><br>155 734.0"
Jun 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,40,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2018</b>, United States, <b>CPS SA</b><br>40.0"
Jul 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,156115,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2018</b>, United States, <b>CPS SA</b><br>156 115.0"
Jul 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,381,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2018</b>, United States, <b>CPS SA</b><br>381.0"
Aug 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155512,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2018</b>, United States, <b>CPS SA</b><br>155 512.0"
Aug 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,-603,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2018</b>, United States, <b>CPS SA</b><br>-603.0"
Sep 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,155970,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2018</b>, United States, <b>CPS SA</b><br>155 970.0"
Sep 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,458,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2018</b>, United States, <b>CPS SA</b><br>458.0"
Oct 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,156294,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2018</b>, United States, <b>CPS SA</b><br>156 294.0"
Oct 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,324,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Oct 2018</b>, United States, <b>CPS SA</b><br>324.0"
Nov 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,156606,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2018</b>, United States, <b>CPS SA</b><br>156 606.0"
Nov 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,312,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Nov 2018</b>, United States, <b>CPS SA</b><br>312.0"
Dec 2018,US_N_CPS_SA,US,N,CPS,SA,lvl,156767,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2018</b>, United States, <b>CPS SA</b><br>156 767.0"
Dec 2018,US_N_CPS_SA,US,N,CPS,SA,dmm,161,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Dec 2018</b>, United States, <b>CPS SA</b><br>161.0"
Jan 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,156614,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2019</b>, United States, <b>CPS SA</b><br>156 614.0"
Jan 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,-153,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jan 2019</b>, United States, <b>CPS SA</b><br>-153.0"
Feb 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,156992,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2019</b>, United States, <b>CPS SA</b><br>156 992.0"
Feb 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,378,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Feb 2019</b>, United States, <b>CPS SA</b><br>378.0"
Mar 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,156869,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2019</b>, United States, <b>CPS SA</b><br>156 869.0"
Mar 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,-123,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Mar 2019</b>, United States, <b>CPS SA</b><br>-123.0"
Apr 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,156744,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2019</b>, United States, <b>CPS SA</b><br>156 744.0"
Apr 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,-125,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Apr 2019</b>, United States, <b>CPS SA</b><br>-125.0"
May 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,156868,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2019</b>, United States, <b>CPS SA</b><br>156 868.0"
May 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,124,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>May 2019</b>, United States, <b>CPS SA</b><br>124.0"
Jun 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,157123,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2019</b>, United States, <b>CPS SA</b><br>157 123.0"
Jun 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,255,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jun 2019</b>, United States, <b>CPS SA</b><br>255.0"
Jul 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,157488,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2019</b>, United States, <b>CPS SA</b><br>157 488.0"
Jul 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,365,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Jul 2019</b>, United States, <b>CPS SA</b><br>365.0"
Aug 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,157780,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2019</b>, United States, <b>CPS SA</b><br>157 780.0"
Aug 2019,US_N_CPS_SA,US,N,CPS,SA,dmm,292,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Aug 2019</b>, United States, <b>CPS SA</b><br>292.0"
Sep 2019,US_N_CPS_SA,US,N,CPS,SA,lvl,158249,United States,Households survey (thousands of persons),CPS/LAUS,Households survey (thousands of persons),"<b>Sep 2019</b>, United States, <b>CPS SA</b><br>158 249.0"
